K2300291;1;OR;2;2023-01-31T14:56:00;;-;;352631694178472;
K2300290;1;OR;2;2023-01-31T14:54:34;;-;;352631694101573;
K2300295;1;OR;2;2023-01-31T15:21:18;;-;;356740315568874/352353599079875;
K2300301;1;OR;2;2023-01-31T16:45:58;;-;;354136530043300;
K2300302;1;OR;2;2023-02-01T09:30:02;;-;;352631694203429/352590528528965;
K2300304;1;OR;2;2023-02-01T11:05:03;;-;;352631694093432/352631694201886;
K2300305;1;OR;2;2023-02-01T12:04:27;;-;;352631694202751/352631694095437;
K2300328;1;OR;2;2023-02-03T12:19:58;;-;;352631698603467;
K2300334;1;OR;2;2023-02-06T09:44:58;;-;;352631698618259/352631698613698;
K2300338;1;OR;2;2023-02-06T15:19:08;;-;;352631699377236/351632919191887;
K2300340;1;OR;2;2023-02-07T09:37:28;;-;;356740315697244;
K2300342;1;OR;2;2023-02-07T12:24:56;;-;;350839826946623/350839826953793;
K2300343;1;OR;2;2023-02-07T13:42:32;;-;;356740315769035/356740315776394/356740315569575;
K2300365;1;OR;2;2023-02-08T14:45:04;;-;;352631699379026;
K2300370;1;OR;2;2023-02-09T10:02:13;;-;;356740312770085/356740312345433/356740312769061/356740312391023/356740312390983/356740311645031/356740312382329/356740312745129/356740312735625/356740312765275/356740312737738/356740312691356/356740312746333/356740312392021/356740312764757/356740311644976/356740312765291/356740312742639/356740312383848/356740312739684/356740312741573/356740312392609/356740312769384;
K2300373;1;OR;2;2023-02-09T10:45:19;;-;;352075824768630/352075824769059/352075824778068/352075824778118;
K2300386;1;OR;2;2023-02-10T09:00:26;;-;;352353599057772/352631698557655/352631698564602;
K2300388;1;OR;2;2023-02-10T09:40:24;;-;;352353599075121/352631698557390;
K2300390;1;OR;2;2023-02-10T11:40:31;;-;;356740315853383;
K2300442;1;OR;2;2023-02-16T09:08:10;;-;;356740317858620;
K2300443;1;OR;2;2023-02-16T09:09:06;;-;;356740317871722;
K2300444;1;OR;2;2023-02-16T09:09:44;;-;;356740317905009;
K2300445;1;OR;2;2023-02-16T09:10:32;;-;;356740317862945;
K2300447;1;OR;2;2023-02-16T10:31:56;;-;;352631699390353;
K2300448;1;OR;2;2023-02-16T10:34:02;;-;;352353599064208;
K2300459;1;OR;2;2023-02-16T14:27:13;;-;;356740318035327;
K2300460;1;OR;2;2023-02-16T14:30:29;;-;;356740317867654;
K2300467;1;OR;2;2023-02-17T14:22:15;;-;;351007331455212;
K2300480;1;OR;2;2023-02-20T10:43:45;;-;;351007331480004;
K2300485;1;OR;2;2023-02-20T16:40:54;;-;;352353599054951;
K2300495;1;OR;2;2023-02-21T13:34:15;;-;;352075823338559;
K2300531;1;OR;2;2023-02-23T11:52:31;;-;;352353598953427;
K2300560;1;OR;2;2023-02-27T13:50:40;;-;;354048748175495;
K2300575;1;OR;2;2023-03-01T10:46:03;;-;;357456429329298;
K2300577;1;OR;2;2023-03-01T13:49:02;;-;;352353598270590;
K2300611;1;OR;2;2023-03-06T09:08:10;;-;;352221809341270;
K2300675;1;OR;2;2023-03-08T11:40:50;;-;;356740318579811;
K2300695;1;OR;2;2023-03-09T09:01:55;;-;;356740318579795;
K2300708;1;OR;2;2023-03-09T15:23:28;;-;;352221808296681;
K2300709;1;OR;2;2023-03-09T15:24:08;;-;;352221808730275;
K2300710;1;OR;2;2023-03-09T15:27:36;;-;;351007330265992;
K2300729;1;OR;2;2023-03-13T16:28:26;;-;;353129156638918;
K2300730;1;OR;2;2023-03-14T08:08:46;;-;;352221809330588;
K2300731;1;OR;2;2023-03-14T08:09:14;;-;;352221809340447;
K2300738;1;OR;2;2023-03-14T13:57:24;;-;;352221808290221;
K2300835;1;OR;2;2023-03-21T09:38:32;;-;;354048748180883;
K2300837;1;OR;2;2023-03-21T09:39:29;;-;;352221808292730;
K2300840;1;OR;2;2023-03-21T09:41:18;;-;;352221808295782;
K2300836;1;OR;2;2023-03-21T09:39:13;;-;;352221808295691;
K2300839;1;OR;2;2023-03-21T09:39:58;;-;;352221808296152;
K2300838;1;OR;2;2023-03-21T09:39:44;;-;;352221808290809;
K2300885;1;OR;2;2023-03-24T09:11:24;;-;;352353599055339;
K2300886;1;OR;2;2023-03-24T09:11:44;;-;;352353599054993;
K2300887;1;OR;2;2023-03-24T09:12:01;;-;;352353599053250;
K2300884;1;OR;2;2023-03-24T09:11:06;;-;;352353599053698;
K2300898;1;OR;2;2023-03-27T09:22:30;;-;;354120806759302;
K2300897;1;OR;2;2023-03-27T09:22:15;;-;;354120806833685;
K2300926;1;OR;2;2023-03-28T14:09:31;;-;;355814563205496;
K2300943;1;OR;2;2023-03-29T10:09:31;;-;;354120806846216;
K2300946;1;OR;2;2023-03-29T12:09:18;;-;;352221808293159;
K2300967;1;OR;2;2023-03-31T09:01:31;;-;;354046115318128;
K2300966;1;OR;2;2023-03-31T09:01:23;;-;;354046113759349;
K2300969;1;OR;2;2023-03-31T09:37:46;;-;;352353599062046;
K2300974;1;OR;2;2023-03-31T13:39:20;;-;;351007334143708;
K2300975;1;OR;2;2023-03-31T13:40:46;;-;;351007334175635;
K2300976;1;OR;2;2023-03-31T13:42:03;;-;;351007334143849;
K2301030;1;OR;2;2023-04-07T09:01:15;;-;;356740318451961/356740318507820;
K2301032;1;OR;2;2023-04-07T11:01:05;;-;;353100568840350;
K2301034;1;OR;2;2023-04-11T08:59:51;;-;;354120807630031;
K2301048;1;OR;2;2023-04-12T08:43:19;;-;;354120807628605/354120807629058/354120807629223/354120807628449/354120807611981/354120807629009/354120807628464/354120807476310/354120807630155/354120807628555/354120807629835;
K2301049;1;OR;2;2023-04-12T08:45:07;;-;;352404910909397/354120807629348/354120807628910/354120807629249/354120807629322/354120807629454/354120807630064;
K2301050;1;OR;2;2023-04-12T08:48:40;;-;;354120805533815;
K2301092;1;OR;2;2023-04-14T14:39:12;;-;;354120807831811;
K2301093;1;OR;2;2023-04-14T16:00:35;;-;;355521112301433/351777110353651;
K2301097;1;OR;2;2023-04-17T10:15:21;;-;;354120807840366;
K2301099;1;OR;2;2023-04-17T12:19:15;;-;;354120807874167;
K2301102;1;OR;2;2023-04-17T12:21:08;;-;;354120807837362;
K2301100;1;OR;2;2023-04-17T12:19:58;;-;;354120807828221;
K2301101;1;OR;2;2023-04-17T12:20:34;;-;;354120807628530;
K2301148;1;OR;2;2023-04-20T17:36:29;;-;;350675299306303/350675299307335/350675299307582/350675299308820/350675299309273;
K2301149;1;OR;2;2023-04-20T17:36:59;;-;;355355258618783/355355258618817/355355258619096;
K2301190;1;OR;2;2023-04-26T16:42:14;;-;;354120807685738/354120807796972/354120807800071;
K2301232;1;OR;2;2023-04-28T13:44:34;;-;;354120807841836/354120807882863;
K2301243;1;OR;2;2023-05-02T14:38:31;;-;;354120807828692;
K2301245;1;OR;2;2023-05-02T15:29:20;;-;;354120808099517/354120808144107/352221809700491;
K2301253;1;OR;2;2023-05-03T10:51:57;;-;;354120807791866;
K2301282;1;OR;2;2023-05-09T09:19:16;;-;;359051897939013;
K2301290;1;OR;2;2023-05-10T09:16:13;;-;;354120808099459;
K2301302;1;OR;2;2023-05-10T13:49:46;;-;;354120807630056;
K2301355;1;OR;2;2023-05-17T08:47:40;;-;;354120807995251/354120808100489/354120808100513/354120808145567/354120808100422/354120807975097/354120808097511/354120808463986/354120808510950/354120808428781/354120808512832/354120808451130/354120808428534/354120808455412/354120808466443/354120808430068/354120808512790/354120808452534/354120808464257;
K2301386;1;OR;2;2023-05-23T09:32:23;;-;;354120808464455;
K2301502;1;OR;2;2023-06-05T10:40:11;;-;;353204332902452;
K2301654;1;OR;2;2023-06-19T11:21:58;;-;;352566270369238;
K2301652;1;OR;2;2023-06-19T11:21:31;;-;;352566270369402;
K2301653;1;OR;2;2023-06-19T11:21:45;;-;;352698470805644;
K2301681;1;OR;2;2023-06-20T13:38:09;;-;;353204338375216;
K2301734;1;OR;2;2023-06-26T14:29:43;;-;;354120807815905;
K2301735;1;OR;2;2023-06-26T14:29:56;;-;;354120807812852;
K2301739;1;OR;2;2023-06-26T15:59:49;;-;;353204339171093;
K2301763;1;OR;2;2023-06-29T12:01:50;;-;;354120808463358;
K2301784;1;OR;2;2023-06-30T13:43:17;;-;;354120807690381;
K2301826;1;OR;2;2023-07-04T15:53:20;;-;;353204339990088;
K2301829;1;OR;2;2023-07-04T17:20:04;;-;;352375450017587;
K2301842;1;OR;2;2023-07-05T15:56:41;;-;;352566270897071;
K2301843;1;OR;2;2023-07-05T15:57:43;;-;;352566270806767/352566270933827/352566270841491/352566270952736;
K2301891;1;OR;2;2023-07-11T14:27:27;;-;;352566270383270;
K2301954;1;OR;2;2023-07-19T14:01:12;;-;;352631699145534;
K2301987;1;OR;2;2023-07-24T15:53:21;;-;;354120809028283;
K2301988;1;OR;2;2023-07-24T15:54:20;;-;;354120809024357;
K2302213;1;OR;2;2023-08-17T14:58:29;;-;;356224103908337;
K2302407;1;OR;2;2023-09-01T08:24:56;;-;;352566272357942;
K2302584;1;OR;2;2023-09-20T08:54:07;;-;;352566274111784/352566274110893/352566271900619/352566274111917/352566271846770/352566274132947/352566272446729/352566272437215/352566271901492;
K2302585;1;OR;2;2023-09-20T14:54:50;;-;;352566274072077/352566274097736/352566274070154/352566274157118/352566274098577;
K2302629;1;OR;2;2023-09-22T16:17:51;;-;;352566274373400/352566274376841/352566274471295/352566274387129/352566274377047/352566274377393/352566273340970/352566274479397/352566274377427/352566273339378;
K2302643;1;OR;2;2023-09-25T14:57:19;;-;;352566274377641;
K2302644;1;OR;2;2023-09-25T15:16:55;;-;;352566274475387;
K2302711;1;OR;2;2023-10-02T11:32:58;;-;;352117132257672;
K2302727;1;OR;2;2023-10-03T09:48:17;;-;;352117132258241;
K2302726;1;OR;2;2023-10-03T09:47:19;;-;;352566274381502/352566274474893/352566274594609/352566274474737/352566274207574/352566274359383/352566274374770/352566274211279/352566274317472/352566274375140;
K2302736;1;OR;2;2023-10-04T08:41:53;;-;;352117132257490/352117132257334;
K2302752;1;OR;2;2023-10-05T11:26:12;;-;;352117139408658;
K2302758;1;OR;2;2023-10-05T16:13:13;;-;;352117139408989;
K2302774;1;OR;2;2023-10-09T09:28:55;;-;;352566274206469/352566274206873/352566274208226/352566274213382/352566274213598;
K2302775;1;OR;2;2023-10-09T09:48:51;;-;;352566272391982/352566272432760/352566274215114;
K2302776;1;OR;2;2023-10-09T09:57:47;;-;;352566272333919/352566272358973/352566272405071/352566272409255/352566272415633/352566272427315/352566272427323/352566272427349/352566272432844/352566272434295/352566272463799/352566272464318/352566272464326/352566272464383/352566272464433/352566272464490/352566272464565/352566272464581/352566272464623/352566272464649/352566274066566/352566274067770/352566274067861/352566274068000/352566274070022/352566274074164/352566274074222/352566274095953/352566274096092/352566274207855/352566274211261/352566274211758/352566274211980/352566274212079/352566274212087/352566274212269/352566274212657/352566274244700/352566274302458/352566274309438/352566272175930/352566272178934/352566272192877/352566272200159/352566272212394/352566272234109/352566272316104/352566272321278/352566272321559/352566272339700/352566272341631/352566272347281/352566272347307/352566274206634/352566274208531/352566274211287/352566274212053/352566274212574/352566274244833;
K2302777;1;OR;2;2023-10-09T10:11:15;;-;;352566274082720/352566274091044/352566274091069/352566274091077/352566274107576/352566274107584/352566274110711/352566274115645/352566274116411/352566274116841/352566274116890/352566274121205/352566274121288/352566274127541/352566274127640/352566274127798/352566274131568/352566274150022/352566274159890/352566274171689/352566272143912/352566272152665/352566272153317/352566272153333/352566272178967/352566272180229/352566272187687/352566272187828/352566272189014/352566272193263/352566272316021/352566272316088/352566272319017/352566272321724/352566272345277/352566272345863/352566272345921/352566272349568/352566272351234/352566272153127/352566272171681/352566272172531/352566272176904/352566272177001/352566272177159/352566272200050/352566272316229/352566272316237/352566272318985/352566272319082/352566272319553/352566272337753/352566272339551/352566272339643/352566272339668/352566272344676/352566272346150/352566272349394/352566272349980;
K2302778;1;OR;2;2023-10-09T10:22:08;;-;;352566272345988/352566274068125/352566274074149/352566274074271/352566274074347/352566274074354/352566274074461/352566274084643/352566274193220/352566274206568/352566274212541/352566274212905/352566274213127/352566274213176;
K2302814;1;OR;2;2023-10-11T15:38:26;;-;;352566272357686;
K2302827;1;OR;2;2023-10-12T13:31:06;;-;;352698475058645;
K2302870;1;OR;2;2023-10-17T12:08:35;;-;;352566272363965;
K2302873;1;OR;2;2023-10-17T13:27:58;;-;;353100568071253;
K2302890;1;OR;2;2023-10-19T11:13:33;;-;;352698475064700;
K2302938;1;OR;2;2023-10-23T15:03:57;;-;;356660519373261;
K2303166;1;OR;2;2023-11-15T08:41:20;;-;;352566270920170;
K2303205;1;OR;2;2023-11-15T16:51:09;;-;;352566274762776;
K2303221;1;OR;2;2023-11-16T15:18:50;;-;;352566274789118;
K2303222;1;OR;2;2023-11-16T15:48:30;;-;;352698475321290;
K2303267;1;OR;2;2023-11-21T16:50:44;;-;;352566276477936;
K2303326;1;OR;2;2023-11-24T13:26:42;;-;;352698475312489;
K2303341;1;OR;2;2023-11-27T11:10:52;;-;;355521119395560;
K2303373;1;OR;2;2023-11-29T09:40:14;;-;;352698476318824;
K2303391;1;OR;2;2023-11-30T09:11:22;;-;;352566274762834/352566274764582/352566274765886/352566274766132/352566274600018/352566274765928/352566274764186/352566274765977/352566274762859/352566274762719/352566274784200/352566274784267/352566274762784/352566274764525/352566274784523/352566274765878/352566274766231/352566274763238/352566274764640;
K2303390;1;OR;2;2023-11-30T09:09:15;;-;;352566274678824/352566274868052/352566274702293/352566274700206/352566274830920/352566274596596/352566274702038/352566274562119/352566274677388/352566274831563/352566274701923/352566274634249/352566274831092/352566274830961/352566274809544/352566274677412/352566274569767/352566274676869/352566274829567/352566274701758/352566274831589/352566274583545/352566274831522/352566274701782/352566274702111;
K2303392;1;OR;2;2023-11-30T09:30:52;;-;;352698477181742;
K2303441;1;OR;2;2023-12-04T09:25:01;;-;;352566276451790/352566276452186/352566276452541/352566276452889/352566276452913/352566276453069/352566276453135/352566276453291/352566276453374/352566276453549/352566276459488/352566276459751/352566276464082/352566276466640/352566276532409/352566276325549/352566276325895/352566276336462/352566276346644/352566276452905/352566276460536/352566276460635/352566276471228/352566276471236/352566276471939/352566276471947/352566276474081/352566276474164/352566276475633/352566276478926/352566276531187/352566276531534/352566276532466/352566276532656/352566276532789/352566276451931/352566276452574/352566276452590/352566276452608/352566276452624/352566276452749/352566276453085/352566276453143/352566276453150/352566276453168/352566276453226/352566276459496/352566276460460/352566276460478/352566276460593/352566276460676/352566276460791/352566276470709/352566276474750/352566276532771/352566276325978/352566276336082/352566276364092/352566276364498/352566276364951/352566276408097/352566276452053/352566276452145/352566276452517/352566276452558/352566276453044/352566276453523/352566276459561/352566276459579/352566276459827/352566276464041/352566276464538/352566276466442/352566276532391/352566276532763/352566276336710/352566276336793/352566276461781/352566276461864/352566276470865/352566276477803/352566276477902/352566276477985/352566276478058/352566276478108/352566276478116/352566276478736/352566276496563/352566276497066/352566276497546/352566276511072/352566276511270/352566276511569/352566276511593/352566276532177/352566276364506/352566276410853/352566276459322/352566276460304/352566276464330;
K2303442;1;OR;2;2023-12-04T09:25:09;;-;;352566276470519/352566276471681/352566276471723/352566276475120/352566276475161/352566276475344/352566276477696/352566276478504/352566276486457/352566276486812/352566276527615/352566276527938/352566276528092/352566276528134/352566276531344/352566276324559/352566276459058/352566276459603/352566276461435/352566276461484/352566276471145/352566276471392/352566276471426/352566276471822/352566276474818/352566276477639/352566276477712/352566276478256/352566276478975/352566276479320/352566276479387/352566276496530/352566276496571/352566276531161/352566276531591/352566276336272/352566276461468/352566276461666/352566276470469/352566276470808/352566276471418/352566276471855/352566276471921/352566276478538/352566276478603/352566276478793/352566276496589/352566276496613/352566276496837/352566276497009/352566276497421/352566276497843/352566276531898/352566276532243/352566276532748;
K2303473;1;OR;2;2023-12-05T10:56:31;;-;;352566276335902/352566276336041/352566276336785/352566276336835/352566276452079/352566276461526/352566276461633/352566276470899/352566276470907/352566276471368/352566276471483/352566276477845/352566276477894/352566276477910/352566276497090/352566276497124/352566276497835/352566276511619/352566276531666/352566276532250/352566276333345/352566276352006/352566276363672/352566276408139/352566276451824/352566276452871/352566276452939/352566276453093/352566276453408/352566276453440/352566276453564/352566276459439/352566276460445/352566276460569/352566276463746/352566276466228/352566276466368/352566276526781/352566276532490/352566276532730;
K2303472;1;OR;2;2023-12-05T10:54:51;;-;;352566276325952/352566276364209/352566276459645/352566276465949/352566276471814/352566276471848/352566276471954/352566276472036/352566276472101/352566276474115/352566276478272/352566276478686/352566276486630/352566276486788/352566276527334/352566276528027/352566276528266/352566276531500/352566276531716/352566276531831/352566276346693/352566276363805/352566276470477/352566276470758/352566276471780/352566276471863/352566276471897/352566276472044/352566276474248/352566276475021/352566276478223/352566276478231/352566276478330/352566276478967/352566276479049/352566276479262/352566276486622/352566276486671/352566276486697/352566276527169/352566276335936/352566276336702/352566276452194/352566276459629/352566276461427/352566276461450/352566276461856/352566276471459/352566276471905/352566276475393/352566276478249/352566276478579/352566276479031/352566276479254/352566276497710/352566276497793/352566276511171/352566276511205/352566276531336/352566276531559/352566276335837/352566276335928/352566276461583/352566276470915/352566276471830/352566276478421/352566276478819/352566276496522/352566276496548/352566276496878/352566276496993/352566276497041/352566276497058/352566276497074/352566276497181/352566276497553/352566276497785/352566276497868/352566276511353/352566276511403/352566276348525/352566276459041/352566276459108/352566276459140/352566276459165/352566276459181/352566276461906/352566276464405/352566276470451/352566276471715/352566276471756/352566276475104/352566276477662/352566276478520/352566276478546/352566276478876/352566276479114/352566276531427/352566276531492/352566276532680;
K2303529;1;OR;2;2023-12-07T15:55:46;;-;;352566274765563;
K2303530;1;OR;2;2023-12-07T15:56:27;;-;;352566276336520;
K2303585;1;OR;2;2023-12-13T14:02:35;;-;;352566278570795/352009440046972;
K2303616;1;OR;2;2023-12-14T15:11:30;;-;;352566276499146;
K2303709;1;OR;2;2023-12-21T11:09:42;;-;;352566279298271;
K2303746;1;OR;2;2023-12-27T09:34:25;;-;;352566279323475;
K2400022;1;OR;2;2024-01-04T14:11:44;;-;;352566276460221;
K2400023;1;OR;2;2024-01-04T14:13:21;;-;;352566279285443/352566279323517;
K2400032;1;OR;2;2024-01-05T13:17:55;;-;;352566279295863;
K2400033;1;OR;2;2024-01-05T14:49:51;;-;;355450530476124;
K2400093;1;OR;2;2024-01-11T09:38:23;;-;;352566274701592;
K2400146;1;OR;2;2024-01-15T14:38:57;;-;;354048746120154;
K2400183;1;OR;2;2024-01-18T09:46:45;;-;;352566276478702;
K2400244;1;OR;2;2024-01-24T08:49:17;;-;;352566276471970;
K2400301;1;OR;2;2024-01-29T09:32:56;;-;;352566276334269;
K2400357;1;OR;2;2024-01-31T08:57:55;;-;;352566279384378;
K2400392;1;OR;2;2024-02-02T08:02:36;;-;;351946452471450;
K2400424;1;OR;2;2024-02-05T08:48:09;;-;;354048746117341;
K2400486;1;OR;2;2024-02-07T14:09:30;;-;;352566279297174;
K2400526;1;OR;2;2024-02-09T12:33:08;;-;;352566279373447;
K2400587;1;OR;2;2024-02-14T10:30:32;;-;;351007338406275;
K2400588;1;OR;2;2024-02-14T10:48:18;;-;;352566279372936;
K2400639;1;OR;2;2024-02-15T17:16:41;;-;;351007339005431;
K2400636;1;OR;2;2024-02-15T17:15:55;;-;;351007338992761;
K2400649;1;OR;2;2024-02-16T13:55:17;;-;;352566270812435;
K2400691;1;OR;2;2024-02-22T09:28:55;;-;;352566279400042;
K2400724;1;OR;2;2024-02-26T13:44:01;;-;;352566279377661;
K2201491;1;OR;2;2022-06-08T11:16:50;;-;;350839825930016/350839825911859/352353595307098/350839825920694/350212144188114/350212144190581/350212144193981/350212144194906/350212144201024/350212144201107/350212144201248/350212144202642/350212144202683/350212144207807/350212144207856/350212144207948/350212144207997/350212144208060/350212144193957/350212144199061/350212144200745/350212144201305/350212144202709/351946450847222/351946450847263/351946450851182/351946450854236/351946450855852/351946450855936/351946450856348/351946450856892/351946450901201/351946450901227/350839824692476/350839825930768/350839825930370/350839825930800/350839824695081/350839825933374;
K2400833;1;OR;2;2024-03-01T16:54:27;;-;;351648441555100;
K2400854;1;OR;2;2024-03-05T11:55:01;;-;;352566279378909;
K2400856;1;OR;2;2024-03-05T12:27:21;;-;;356740310616348;
